,teks,label,clean_teks
97,"Jangan dikejar diskon berlari, beli RAWIT diskon datang sendiri.AYO isi ulang kartu AXIS kamu sekarang,dan pastikan besok ikutan promo Rabu RAWIT.Info838.LD279",2,jangan kejar diskon lari beli rawit diskon datang sendiriayo isi ulang kartu axis kamu sekarangdan pasti besok ikut promo rabu rawitinfold
98,JANGAN LUPA kirim 50 SMS sd 16 Juni 2013 utk mendptkan Gratis 50 SMS ke sesame Indosat selama 2 hr (berlaku 1x selama periode prog). Info:100. US6,2,jangan lupa kirim sms sd juni untuk dapat gratis sms ke sesame indosat lama hr laku x lama periode prog info us
99,"Jangan sampai kalah Bro, games mu bisa terbantu dengan menambah koinmu, beli aja pakai pulsa, cek caranya di http://tsel.me/jajanonline",2,jangan sampai kalah bro games mu bisa bantu dengan tambah koin beli saja pakai pulsa cek cara di
100,"Jangan sampai kehabisan, HARI INI di Baskin Robbins Value Scoop cuma 35.000 lho! Tunjukkan SMS ini. S&K Berlaku. Promo *606#",2,jangan sampai habis hari ini di baskin robbins value scoop cuma lho tunjuk sms ini sk laku promo
101,"Jumat BAIK promo, BRONET 24Jam 1GB 30hr Rp10900 dan BRONET 4GB 60hr (24Jam 2GB + 00-06 2GB) Rp24900. SEGERA aktifkan paketnya melalui *123*888#.Info838.LD268",2,jumat baik promo bronet jam hr rupiah dan bronet hr jam rupiah segera aktif paket lalu infold
102,"Kapan lg beli paket Flash mulai 1,3GB di MyTelkomsel dpt Extra PULSA Rp 50rb? Utk pembelian pertama sjk 25Aug - 25Sept. Cek detail paket di tsel.me/mytsel1",2,kapan lg beli paket flash mulai di mytelkomsel dpt extra pulsa rupiah untuk beli pertama sjk aug september cek detail paket di tselmemytsel
103,Karena kamu pelanggan setia kamu bisa tukarkan hp smartfrenmu dg Andromax E 4G LTE hny 859rb(nrml 999rb). Segera ke Galeri Smartfren,2,karena kamu langgan setia kamu bisa tukar hp smartfrenmu dg andromax e g lte hny rbnrml segera ke galeri smartfren
104,"Kartu 4G-LTE Anda telah aktif Dapatkan kuota tambahan sd 10GB&konten menarik dijaringan 4G, hub *123*46#. Info lokasi www.indosatooredoo.com/4G",2,kartu glte anda telah aktif dapat kuota tambah sd gbkonten tarik jaring g hub info lokasi
105,"Kesempatan LANGKA! Cuma buat kamu saja loh, Dapatkan 1 GB Cuma dengan RP 5000. Balas SMS ini dengan ketik Y10 s.d 15 November. Bonus berlaku 3 hari/ TL050D",2,sempat langka cuma buat kamu saja loh dapat cuma dengan rupiah balas sms ini dengan ketik y sd november bonus laku hari tld
106,"Ketik FLASH<spasi>INFO kirim ke 33636 utk status paket kamu. Loopers! Dptkan info tren anak muda, challenge & pembelian paket di loop.co.id & follow@loop_id",2,ketik flashspasiinfo kirim ke untuk status paket kamu loopers dptkan info tren anak muda challenge beli paket di loopcoid followloop id
107,Ketik YA ke 919 s.d 14 Maret 2016. Cuma Rp59rb per-bln! Lgs dptkan 1+ 1GB(4G)+BONUS 10GB(4G) utk Internetan + Telp & SMS SEPUASNYA ke semua nomor,2,ketik ya ke sd maret cuma rprb perbln lgs dptkan gbgbonus gbg untuk internetan telepon sms puas ke semua nomor
108,"Khusus buat kamu yg doyan internetan! Cukup 10rb k, bs internetan slm 1 minggu (kuota 1,5 GB). Buruan ketik OKE ke 919. Pnwrn sd 30/09/2015 Khusus Nomor Ini.",2,khusus buat kamu yang doyan internetan cukup k bisa internetan slm minggu kuota buru ketik oke ke pnwrn sd khusus nomor ini
109,"KHUSUS buat kamu. PAKET internet hanya 10ribu dgn kuota 1.5GB selama 30hr, berlaku 24Jam di Jaringan tercepat Indosat. Balas SMS ini ketik YA ke 919 sd 22 Mei 15",2,khusus buat kamu paket internet hanya ribu dgn kuota lama hr laku jam di jaring cepat indosat balas sms ini ketik ya ke sd mei
110,"Kocak abis! Mau liat aksi 8 pemuda galau, iseng, dan gokil yang dikepung polisi super cantik? Tonton aja Comic8 via HP kamu cmn 4400/3hr. Ketik FILM3 ke 99677",2,kocak habis mau liat aksi pemuda galau iseng dan gokil yang kepung polisi super cantik tonton saja comic via hp kamu cmn hr ketik film ke
111,"Koinmu tinggal dikit untuk lanjutin gamesmu? Beli pakai pulsa aja Bro, cek http://tsel.me/jajanonline",2,koin tinggal dikit untuk lanjutin gamesmu beli pakai pulsa saja bro cek
112,Kuota Internet sudah habis. Segera isi kuota Anda di *123# atau akses aplikasi BimaTRI dari gadget Anda. Info:123,2,kuota internet sudah habis segera isi kuota anda di atau akses aplikasi bimatri dari gadget anda info
113,"Lebih hemat langganan paket Data MINGGUAN. Cuma Rp10.900. Caranya? gampang kok, cukup ketik KUOTA(spasi)10K krm sms ke 363.",2,lebih hemat langgan paket data minggu cuma rupiah cara gampang kok cukup ketik kuotaspasik krm sms ke
114,"Lebih hemat langganan paket Internet MINGGUAN dgn kuota 250MB Cuma Rp 10,000. Caranya gampang cukup ketik KUOTA (SPASI) 10K ke 363.",2,lebih hemat langgan paket internet minggu dgn kuota mbak cuma rupiah cara gampang cukup ketik kuota spasi k ke
115,"LINE Lets Get Rich semakin seru, tambah koinnya dari pulsamu, mudah banget caranya di google play",2,line lets get rich makin seru tambah koin dari pulsa mudah banget cara di google play
116,"Loopers, PaketTelkomselFlash Rp.50000 utk 600 MB & tambahan 600 MB di 3G + 11 GB(00-12)(berlaku 30 hari) tlh diaktifkan. Paket otomatis diperpanjang pd akhir masa aktif jika kamu berlangganan paket ini",2,loopers pakettelkomselflash rupiah untuk mbak tambah mbak di g gbberlaku hari telah aktif paket otomatis panjang pd akhir masa aktif jika kamu langgan paket ini
117,"Maaf, kamu tidak memiliki Bonus Kuota++. Dapatkan Bonus Kuota++ hingga 2GB di toko terdekat, hanya berlaku di Jawa Timur, Bali dan Lombok",2,maaf kamu tidak milik bonus kuota dapat bonus kuota hingga di toko dekat hanya laku di jawa timur bal dan lombok
118,"Mainkan terus games mu sekarang, dan beli koinnya pakai pulsamu, cek caranya di http://tsel.me/jajanonline",2,main terus games mu sekarang dan beli koin pakai pulsa cek cara di
119,Mainkan terus gamesmu & beli sebanyak2nya apps/in-apps di Google Play Store,2,main terus gamesmu beli banyak appsinapps di google play store
120,Masih ingat dengan Warkop DKI ? Dapatkan NSP nya GRATIS dengan akses ke *600# dan dapatkan promo gratis lainnya sesuai dengan hobimu!,2,masih ingat dengan warung kopi dki dapat nsp nya gratis dengan akses ke dan dapat promo gratis lain sesuai dengan hobi
121,Mau BONUS KEREN dari Indosat ooredoo? Ketik *345# dari HP kamu sekarang juga..!!,2,mau bonus keren dari indosat ooredoo ketik dari hp kamu sekarang juga
122,MAU BONUS PULSA 50% dari Indosat Ooredoo?? Ketik *345# dan call dari HP kamu sebelum 31 Mei 2016,2,mau bonus pulsa dari indosat ooredoo ketik dan telepon dari hp kamu belum mei
123,"Mau cepat dan ga mau ribet cek pulsa & sisa kuota internetmu? Yuk download aplikasi myCare sekarang juga, atau akses di https://mycare.indosatooredoo.com",2,mau cepat dan ga mau ribet cek pulsa sisa kuota internetmu yuk download aplikasi mycare sekarang juga atau akses di
124,"Mau Cepat GIFT Paket/Extra Kuota Internet & ga mau ribet isi ulang Pulsa? Download aja aplikasi myCare, smuanya jadi mudah. Install di http://bit.ly/mycarepLy",2,mau cepat gift paketextra kuota internet ga mau ribet isi ulang pulsa download saja aplikasi mycare smuanya jadi mudah install di
125,"Mau download file besar tanpa putus? Bisa! Tinggal 3 hari, Gatis Mifi/modem 4G spesial untukmu Bawa sms ini ke Galeri SF & isi pulsa 100rb disana s/d 13 Jan DL 408",2,mau download file besar tanpa putus bisa tinggal hari gatis mifimodem g spesial untuk bawa sms ini ke galeri sf isi pulsa sana sd jan dl
126,"Mau ekstra telpon, SMS, Internetan (S&K berlaku)? Ikuti surveu singkat tentang aplikasi musik s/d  3 September. Klik: http://tsel.me/mulu",2,mau ekstra telepon sms internetan sk laku ikut surveu singkat tentang aplikasi musik sd september klik
127,"Mau internetan kuota BESAR dan harga MURAH? Buruan cek di *345#, penawaran ini khusus nomor kamu & cuma berlaku sebelum 16 Juli 2016",2,mau internetan kuota besar dan harga murah buru cek di tawar ini khusus nomor kamu cuma laku belum juli
128,"Mau jajan? Gak usah kemana-mana sob, jajan online aja, terutama buat kamu yang suka nge games, cek http://tsel.me/jajanonline",2,mau jajan gak usah kemanamana sob jajan online saja utama buat kamu yang suka nge games cek
129,"Mau paket data 1.5GB buat SEBULAN Cuma 20ribuan? Buruan ketik MAU ke 919, penawaran ini hanya berlaku sd 22-Jul-16",2,mau paket data buat bulan cuma ribu buru ketik mau ke tawar ini hanya laku sd jul
130,"Mau paket data Cuma 10ribuan? Buruan cek di *345#, penawaran ini hanya berlaku sebelum 1 Juli 2016",2,mau paket data cuma ribu buru cek di tawar ini hanya laku belum juli
131,Mau Pergi Dari Hatiku nya Aliando di HP kamu? Ambil NSP GRATIS nya dengan akses ke *600# dan dapatkan promo gratis lainnya sesuai hobimu!,2,mau pergi dari hati nya aliando di hp kamu ambil nsp gratis nya dengan akses ke dan dapat promo gratis lain sesuai hobi
132,Merdeka Hot Sale 45%! Kuota 5GB 30Hari(Rp125rb) CUMA Rp68rb penawaran terbatas! Cek SEKARANG di *111*1# .D966,2,merdeka hot sale kuota harirprb cuma rprb tawar batas cek sekarang di d
133,Migrasikan kartu Anda ke kartuHalo (NOMOR TETAP SAMA). DAPATKAN Paket Spesial 4GB Hanya 25rb/bulan. kunjungi GraPARI & tunjukan SMS ini.(Promo Terbatas).SKB,2,migrasi kartu anda ke kartuhalo nomor tetap sama dapat paket spesial hanya rbbulan kunjung grapari tunjuk sms inipromo terbatasskb
134,"Murah dan seru banget main gamesmu, pakai pulsa aja beli koinmu, cek caranya di http://tsel.me/jajanonline",2,murah dan seru banget main gamesmu pakai pulsa saja beli koin cek cara di
135,MURAH! Hanya Rp25rb dptkan 2GB paket internetan utk 30hr. Kini internetan jadi semakin seru! Aktifkan segera di *550*904# promo s/d 29Feb16,2,murah hanya rprb dptkan paket internetan untuk hr kini internetan jadi makin seru aktif segera di promo sd feb
136,"Naik Lebih Sering, Hemat Lebih Banyak bersama GRAB!  Cukup lakukan 1 perjalanan biasa dengan GRABCAR atau GRABTAXI dan kamu akan OTOMATIS mendapatkan diskon di perjalanan berikutnya! Nikmati diskon bertahap hinga 35ribu/trip, ayo coba dan buktikan!",2,naik lebih sering hemat lebih banyak sama grab cukup laku jalan biasa dengan grabcar atau grabtaxi dan kamu akan otomatis dapat diskon di jalan ikut nikmat diskon tahap hinga ributrip ayo coba dan bukti
137,"Nasabah YTH, rekening BTPN Wow! Anda sudah aktif. Lakukan transaksi melalui *247# menggunakan PIN rahasia Anda. Info hub 1500300.",2,nasabah yang hormat rekening btpn wow anda sudah aktif laku transaksi lalu guna pin rahasia anda info hub
138,"Nelpon MURAH hanya Rp 2500/panggilan ke MAL, SIN, Thailand, HK, China & USA dgn tekan 01016+Kode Negara+No Tujuan. Info: www.indosatooredoo.com/flatcall2500",2,telpon murah hanya rupiah panggil ke mal sin thailand hk china usa dgn tekan kode negarano tuju info
139,"Nikmati Combo Wendy's Fried Chicken, nasi dan minum hanya Rp. 19.000 periode 13-19 Juni'16.Tukarkan SMS ini di Wendy's terdekat! Persediaan terbatas.Promo *606#",2,nikmat combo wendys fried chicken nasi dan minum hanya rupiah periode junitukarkan sms ini di wendys dekat sedia terbataspromo
140,Nikmati Disc.40% utk Dominos Pizza Premium BIG PARTY WEEKEND.Harga Mulai Rp.48rb.Berlaku dine in/take away s/d 8 May'16.Kunjungi store terdekat/hubungi 1500366,2,nikmat disc untuk dominos pizza premium big pesta weekendharga mulai rprbberlaku dine intake away sd maykunjungi store terdekathubungi
141,Nikmati Discount 20% di Bakmi GM setiap hari hny dgn TCASH TAP! S&K berlaku. Info tsel.me/tappromo,2,nikmat discount di bakmi gm tiap hari hny dgn tcash tap sk laku info tselmetappromo
142,"Nikmati diskon 25% tarif SLI 008 ke SEMUA NEGARA mulai pukul 00.00 sd 06.00 WIB, sd 31Agustus 13. Info lengkap ketik *122*5*4# atau www.indosat.com/iddpromo",2,nikmat diskon tarif sli ke semua negara mulai pukul sd wib sd agustus info lengkap ketik atau
143,"Nikmati Diskon Tarif Indosat 01016 & 001 hingga 70% ke 7 Negara (CHN, MLA,HKG,SNG,TWN,VTM,MACAU). Berlaku 07-28Feb13. Info : hub 100/111 atau *123# OK",2,nikmat diskon tarif indosat hingga ke negara chn mlahkgsngtwnvtmmacau laku feb info hub atau ok
144,Nikmati Double Internetan di jaringan Data terkuat 3GB dan 3GB (4G) dan Tlp&SMS SEPUASNYA dgn pkt Freedom Combo. Daftar *123# atau http://mycare.indosatooredoo.com,2,nikmat double internetan di jaring data kuat dan g dan tlpsms puas dgn paket freedom combo daftar atau
145,"Nikmati DOUBLE kuota PROMO 10GB(4G) di jaringan Data terkuat, UNLIMITED Nelp&SMS. 24JAM, dgn pkt Freedom Combo. Tekan *123# atau indosatooredoo.com/freedom",2,nikmat double kuota promo gbg di jaring data kuat unlimited nelpsms jam dgn paket freedom combo tekan atau indosatooredoocomfreedom
146,Nikmati EKSTRA PULSA 100% dgn isi ulang min. 50rb HANYA di aplikasi MyTelkomsel menggunakan T-Cash! Download di http://tsel.me/1 Promo s/d 11 Agst 2016,2,nikmat ekstra pulsa dgn isi ulang min hanya di aplikasi mytelkomsel guna tcash download di promo sd agst
147,Nikmati EKSTRA PULSA 50% dgn isi ulang min. 100rb HANYA di aplikasi MyTelkomsel menggunakan Kartu Kredit VISA! Download di http://tsel.me/1 Promo s/d 11 Agst 16,2,nikmat ekstra pulsa dgn isi ulang min hanya di aplikasi mytelkomsel guna kartu kredit visa download di promo sd agst
148,Nikmati EXTRA 2GB 4G LTE + EXTRA kuota hingga 1GB midnight dg beli pkt FLASH 1GB/30hr mulai Rp 43rb di *363*49# Cek tarif di tsel.me/FL SKB,2,nikmat extra g lte extra kuota hingga midnight dg beli paket flash gbhr mulai rupiah di cek tarif di tselmefl skb
149,Nikmati EXTRA 2GB 4G LTE + EXTRA voucher belanja hingga 100rb dg beli pkt FLASH 1GB/30hr mulai Rp 43rb di *363*49# Cek tarif di tsel.me/FL SKB,2,nikmat extra g lte extra voucher belanja hingga dg beli paket flash gbhr mulai rupiah di cek tarif di tselmefl skb
150,NIKMATI INDOSAT SUPER 3G+ utk Internetan ckp 10rb/minggu dpt Kuota 225MB(50MB+Bonus 175MB jam 00-06)Kecepatan hgg3.6Mbps.tekan *123*4*1*1# syarat berlaku hub:100,2,nikmat indosat super g untuk internetan ckp rbminggu dpt kuota mbmbbonus mbak jam cepat hggmbpstekan syarat laku hub
151,"Nikmati kemudahan pembayaran iuran BPJS dgn TCASH. Cukup hubungi *800#, pilih menu pembayaran ATAU gunakan app T-Wallet di smartphone Android dan iPhone.",2,nikmat mudah bayar iur bpjs dgn tcash cukup hubung pilih menu bayar atau guna app twallet di smartphone android dan iphone
152,Nikmati nelpon dan SMS UNLIMITED ke sesama Indosat Ooredoo internetan sepuasnya 3 hari dengan paket Freedom Mini. ketik *123*88#,2,nikmat telpon dan sms unlimited ke sama indosat ooredoo internetan puas hari dengan paket freedom mini ketik
153,Nikmati nelpon dan SMS UNLIMITED ke sesama Indosat Ooredoo internetan sepuasnya 3 hari dengan paket Ramadhan Unlimited. ketik *123*88#,2,nikmat telpon dan sms unlimited ke sama indosat ooredoo internetan puas hari dengan paket ramadhan unlimited ketik
154,Nomor Anda telah diisi dengan nomor SN 6081606122581198060.,2,nomor anda telah isi dengan nomor sn
155,"Nomor kamu tidak memiliki Paket NetMax. Dapatkan Paket NetMax 5.5GB dan 7GB melalui hape *123#, aplikasi BimaTri, atau website tri.co.id.",2,nomor kamu tidak milik paket netmax dapat paket netmax dan lalu hape aplikasi bimatri atau situs tricoid
156,Nomormu memang yang paling beruntung: Tes Identitas tersedia untukmu! Menangkan pulsa Rp10rb pada tes ke-30. Kirim SMS Y ke 99455 sekarang! Info:838 VD001,2,nomor memang yang paling untung tes identitas sedia untuk menang pulsa rprb pada tes ke kirim sms y ke sekarang info vd
157,Pakai handphone XL Axiata mu langsung bisa internetan pakai XL,2,pakai handphone xl axiata mu langsung bisa internetan pakai xl
158,Pakai XL tdk perlu repot setting bisa langsung internetan. Yuk aktifkan paket Internet di My.XL.co.id sekarang.,2,pakai xl tidak perlu repot setting bisa langsung internetan yuk aktif paket internet di myxlcoid sekarang
159,Paket 1.5GB berhasil diaktifkan. Restart hape kamu utk dpt menikmati kuota internetan selama 90hari. Cek sisa kuota di *557*8#,2,paket hasil aktif restart hape kamu untuk dpt nikmat kuota internetan lama hari cek sisa kuota di
160,Paket Anda sudah di non-aktifkan atas permintaan Anda. Penggunaan Internet anda akan di kenakan Tariff Dasar Internet sesuai skema tariff kartu Anda. Hubungi *363# untuk aktifkan Paket Internet lainnya. Info lebih lanjut www.telkomsel.com,2,paket anda sudah di nonaktif atas minta anda guna internet anda akan di kena tariff dasar internet sesuai skema tariff kartu anda hubung untuk aktif paket internet lain info lebih lanjut
161,"PAKET BRONET 24JAM 15MB 1hr sudah aktif. Nikmati 15MB berlaku di 00-23.59 aktif s.d 28-08-2016. Promo AXIS lainnya, telp *123#. Info838",2,paket bronet jam mbak hr sudah aktif nikmat mbak laku di aktif sd promo axis lain telepon info
162,"PAKET BRONET 24JAM 2GB 60hr Rp28800 akan segera aktif. Temukan penawaran menarik AXIS lainnya, telp *123#.Info838",2,paket bronet jam hr rupiah akan segera aktif temu tawar tarik axis lain telepon info
163,"Paket BRONET 2GB 60hr 24jam sudah aktif. Nikmati internet 2GB berlaku hingga jam 23.59 aktif s.d 27-10-2016. Promo AXIS lainnya, telp *123#. Info838",2,paket bronet hr jam sudah aktif nikmat internet laku hingga jam aktif sd promo axis lain telepon info
164,Paket Flash anda 10 MB utk 1 hari akan berakhir pd 08/07/2016. Tarif non paket berlaku setelah tgl tsb. Info hubungi *363#. Cek Kuota *889#.,2,paket flash anda mbak untuk hari akan akhir pd tarif non paket laku telah tanggal sebut info hubung cek kuota
165,"Paket Internet BRONET 24 JAM 2GB, 60hr Kamu sudah aktif & otomatis diperpanjang 27-10-2016 jam 23:59. Info838",2,paket internet bronet jam hr kamu sudah aktif otomatis panjang jam info
166,"Paket Internet spesial buat kamu. Internetan selama seminggu dgn kuota 1,5GB Cuma Rp10rb! Ayo segera Ketik KEBUT kirim ke 919 sd 29 Juli 2015. Jgn lupa ya",2,paket internet spesial buat kamu internetan lama minggu dgn kuota cuma rprb ayo segera ketik kebut kirim ke sd juli jgn lupa ya
167,Paket Super Murah 2 pcs c strip/1 Ayam sayap+nasi+teh pucuk Rp.15.909.Tukarkan SMS ini di CFC YOGYA SUBANG hari ini!Selama persediaan masih ada.Promo *606#,2,paket super murah pcs c strip ayam sayapnasiteh pucuk rptukarkan sms ini di cfc yogya subang hari iniselama sedia masih adapromo
168,"Paket super Ngebut 3.5GB, 30hr, Rp25rb Anda sudah aktif. Nikmati 500MB di 12.00:24.00 & 3G di 00:00-12:00 di 3G. Diperpanjang pada 11-Mar-2013 jam 23:59. Info 817",2,paket super kebut hr rprb anda sudah aktif nikmat mbak di g di di g panjang pada mar jam info
169,Paket Tsel Flash akan berakhir tgl 07/08/2016. Akan diperpanjang dg 10 MB utk 1 hari dengan harga 2500 dpt berubah sesuai lokasi anda .  Pastikan pulsa anda mencukupi. Utk berhenti berlangganan Ketik FLASH OFF ke 3636. Info detail tariff lihat di Tsel.me/internet ,2,paket flash akan akhir tanggal akan panjang dg mbak untuk hari dengan harga dpt ubah sesuai lokasi anda pasti pulsa anda cukup untuk henti langgan ketik flash off ke info detail tariff lihat di tselmeinternet
